ticker,name,sector,industry_big,market
6546.T,フルテック,サービス業,情報通信・サービスその他,Standard
6547.T,グリーンズ,サービス業,情報通信・サービスその他,Standard
6548.T,旅工房,サービス業,情報通信・サービスその他,Growth
6549.T,ディーエムソリューションズ,サービス業,情報通信・サービスその他,Standard
6551.T,ツナググループ・ホールディングス,サービス業,情報通信・サービスその他,Standard
6552.T,ＧａｍｅＷｉｔｈ,サービス業,情報通信・サービスその他,Standard
6554.T,エスユーエス,サービス業,情報通信・サービスその他,Growth
6555.T,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,情報通信・サービスその他,Standard
6557.T,ＡＩＡＩグループ,サービス業,情報通信・サービスその他,Growth
6558.T,クックビズ,サービス業,情報通信・サービスその他,Growth
6560.T,エル・ティー・エス,サービス業,情報通信・サービスその他,Prime
6561.T,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,サービス業,情報通信・サービスその他,Growth
6562.T,ジーニー,サービス業,情報通信・サービスその他,Growth
6563.T,みらいワークス,サービス業,情報通信・サービスその他,Growth
6564.T,ミダックホールディングス,サービス業,情報通信・サービスその他,Prime
6565.T,ＡＢホテル,サービス業,情報通信・サービスその他,Standard
6566.T,要興業,サービス業,情報通信・サービスその他,Standard
6568.T,神戸天然物化学,サービス業,情報通信・サービスその他,Growth
6570.T,共和コーポレーション,サービス業,情報通信・サービスその他,Standard
6571.T,キュービーネットホールディングス,サービス業,情報通信・サービスその他,Prime
6572.T,オープングループ,サービス業,情報通信・サービスその他,Prime
6573.T,アジャイルメディア・ネットワーク,サービス業,情報通信・サービスその他,Growth
6574.T,コンヴァノ,サービス業,情報通信・サービスその他,Growth
6577.T,ベストワンドットコム,サービス業,情報通信・サービスその他,Growth
6578.T,コレックホールディングス,サービス業,情報通信・サービスその他,Standard
6579.T,ログリー,サービス業,情報通信・サービスその他,Growth
6580.T,ライトアップ,サービス業,情報通信・サービスその他,Growth
6584.T,三櫻工業,輸送用機器,自動車・輸送機,Prime
6586.T,マキタ,機械,機械,Prime
6588.T,東芝テック,電気機器,電機・精密,Prime
6590.T,芝浦メカトロニクス,電気機器,電機・精密,Prime
6592.T,マブチモーター,電気機器,電機・精密,Prime
6594.T,ニデック,電気機器,電機・精密,Prime
6597.T,ＨＰＣシステムズ,電気機器,電機・精密,Growth
6599.T,エブレン,電気機器,電機・精密,Standard
6612.T,バルミューダ,電気機器,電機・精密,Growth
6613.T,ＱＤレーザ,電気機器,電機・精密,Growth
6614.T,シキノハイテック,電気機器,電機・精密,Standard
6615.T,ユー・エム・シー・エレクトロニクス,電気機器,電機・精密,Prime
6616.T,トレックス・セミコンダクター,電気機器,電機・精密,Prime
6617.T,東光高岳,電気機器,電機・精密,Prime
6619.T,ダブル・スコープ,電気機器,電機・精密,Prime
6620.T,宮越ホールディングス,不動産業,不動産,Prime
6622.T,ダイヘン,電気機器,電機・精密,Prime
6625.T,ＪＡＬＣＯホールディングス,不動産業,不動産,Standard
6626.T,ＳＥＭＩＴＥＣ,電気機器,電機・精密,Standard
6627.T,テラプローブ,電気機器,電機・精密,Standard
6629.T,テクノホライゾン,電気機器,電機・精密,Standard
6630.T,ヤーマン,電気機器,電機・精密,Prime
6632.T,ＪＶＣケンウッド,電気機器,電機・精密,Prime
6633.T,ＣＧＳホールディングス,電気機器,電機・精密,Standard
6634.T,ネクスグループ,電気機器,電機・精密,Standard
6635.T,大日光・エンジニアリング,電気機器,電機・精密,Standard
6637.T,寺崎電気産業,電気機器,電機・精密,Standard
6638.T,ミマキエンジニアリング,電気機器,電機・精密,Prime
6643.T,戸上電機製作所,電気機器,電機・精密,Standard
6644.T,大崎電気工業,電気機器,電機・精密,Prime
6645.T,オムロン,電気機器,電機・精密,Prime
6647.T,森尾電機,電気機器,電機・精密,Standard
6648.T,かわでん,電気機器,電機・精密,Standard
6651.T,日東工業,電気機器,電機・精密,Prime
6652.T,ＩＤＥＣ,電気機器,電機・精密,Prime
6653.T,正興電機製作所,電気機器,電機・精密,Prime
6654.T,不二電機工業,電気機器,電機・精密,Standard
6656.T,インスペック,電気機器,電機・精密,Standard
6658.T,シライ電子工業,電気機器,電機・精密,Standard
6659.T,メディアリンクス,電気機器,電機・精密,Standard
6662.T,ユビテック,電気機器,電機・精密,Standard
6663.T,太洋テクノレックス,電気機器,電機・精密,Standard
6664.T,オプトエレクトロニクス,電気機器,電機・精密,Standard
6666.T,リバーエレテック,電気機器,電機・精密,Standard
6668.T,アドテック　プラズマ　テクノロジー,電気機器,電機・精密,Standard
6670.T,ＭＣＪ,電気機器,電機・精密,Standard
6674.T,ジーエス・ユアサ　コーポレーション,電気機器,電機・精密,Prime
6675.T,サクサ,電気機器,電機・精密,Standard
6676.T,ＢＵＦＦＡＬＯ,電気機器,電機・精密,Standard
6677.T,エスケーエレクトロニクス,電気機器,電機・精密,Standard
6678.T,テクノメディカ,電気機器,電機・精密,Standard
6694.T,ズーム,電気機器,電機・精密,Standard
6696.T,トラース・オン・プロダクト,電気機器,電機・精密,Growth
6699.T,ダイヤモンドエレクトリックホールディングス,電気機器,電機・精密,Prime
6701.T,日本電気,電気機器,電機・精密,Prime
6702.T,富士通,電気機器,電機・精密,Prime
6703.T,沖電気工業,電気機器,電機・精密,Prime
6706.T,電気興業,電気機器,電機・精密,Prime
6707.T,サンケン電気,電気機器,電機・精密,Prime
6718.T,アイホン,電気機器,電機・精密,Prime
6721.T,ウインテスト,電気機器,電機・精密,Standard
6723.T,ルネサスエレクトロニクス,電気機器,電機・精密,Prime
6724.T,セイコーエプソン,電気機器,電機・精密,Prime
6727.T,ワコム,電気機器,電機・精密,Prime
6728.T,アルバック,電気機器,電機・精密,Prime
6730.T,アクセル,電気機器,電機・精密,Standard
6731.T,ピクセラ,電気機器,電機・精密,Standard
6734.T,ニューテック,電気機器,電機・精密,Standard
6736.T,サン電子,電気機器,電機・精密,Standard
6737.T,ＥＩＺＯ,電気機器,電機・精密,Prime
6740.T,ジャパンディスプレイ,電気機器,電機・精密,Prime
6741.T,日本信号,電気機器,電機・精密,Prime
6742.T,京三製作所,電気機器,電機・精密,Prime
6743.T,大同信号,電気機器,電機・精密,Standard
6744.T,能美防災,電気機器,電機・精密,Prime
6745.T,ホーチキ,電気機器,電機・精密,Prime
6748.T,星和電機,電気機器,電機・精密,Standard
6750.T,エレコム,電気機器,電機・精密,Prime
6752.T,パナソニック　ホールディングス,電気機器,電機・精密,Prime
6753.T,シャープ,電気機器,電機・精密,Prime
6754.T,アンリツ,電気機器,電機・精密,Prime
6757.T,ＯＳＧコーポレーション,電気機器,電機・精密,Standard
6758.T,ソニーグループ,電気機器,電機・精密,Prime
6762.T,ＴＤＫ,電気機器,電機・精密,Prime
6763.T,帝国通信工業,電気機器,電機・精密,Prime
6768.T,タムラ製作所,電気機器,電機・精密,Prime
6769.T,ザインエレクトロニクス,電気機器,電機・精密,Standard
6770.T,アルプスアルパイン,電気機器,電機・精密,Prime
6771.T,池上通信機,電気機器,電機・精密,Standard
6772.T,東京コスモス電機,電気機器,電機・精密,Standard
6775.T,ＴＢグループ,電気機器,電機・精密,Standard
6776.T,天昇電気工業,化学,素材・化学,Standard
6777.T,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,電気機器,電機・精密,Standard
6778.T,アルチザネットワークス,電気機器,電機・精密,Standard
6779.T,日本電波工業,電気機器,電機・精密,Prime
6785.T,鈴木,電気機器,電機・精密,Prime
6786.T,ＲＶＨ,サービス業,情報通信・サービスその他,Standard
6787.T,メイコー,電気機器,電機・精密,Prime
6788.T,日本トリム,電気機器,電機・精密,Prime
6794.T,フォスター電機,電気機器,電機・精密,Prime
6797.T,名古屋電機工業,電気機器,電機・精密,Standard
6798.T,ＳＭＫ,電気機器,電機・精密,Prime
6800.T,ヨコオ,電気機器,電機・精密,Prime
6803.T,ティアック,電気機器,電機・精密,Standard
6804.T,ホシデン,電気機器,電機・精密,Prime
6806.T,ヒロセ電機,電気機器,電機・精密,Prime
6807.T,日本航空電子工業,電気機器,電機・精密,Prime
6809.T,ＴＯＡ,電気機器,電機・精密,Prime
6810.T,マクセル,電気機器,電機・精密,Prime
6814.T,古野電気,電気機器,電機・精密,Prime
6817.T,スミダコーポレーション,電気機器,電機・精密,Prime
6819.T,伊豆シャボテンリゾート,サービス業,情報通信・サービスその他,Standard
6820.T,アイコム,電気機器,電機・精密,Prime
6822.T,大井電気,電気機器,電機・精密,Standard
6823.T,リオン,電気機器,電機・精密,Prime
6824.T,新コスモス電機,電気機器,電機・精密,Standard
6832.T,アオイ電子,電気機器,電機・精密,Standard
6834.T,精工技研,電気機器,電機・精密,Standard
6835.T,アライドテレシスホールディングス,電気機器,電機・精密,Standard
6836.T,ぷらっとホーム,電気機器,電機・精密,Standard
6837.T,京写,電気機器,電機・精密,Standard
6838.T,多摩川ホールディングス,電気機器,電機・精密,Standard
6840.T,ＡＫＩＢＡホールディングス,電気機器,電機・精密,Standard
6841.T,横河電機,電気機器,電機・精密,Prime
6844.T,新電元工業,電気機器,電機・精密,Prime
6845.T,アズビル,電気機器,電機・精密,Prime
6848.T,東亜ディーケーケー,電気機器,電機・精密,Standard
6849.T,日本光電工業,電気機器,電機・精密,Prime
6850.T,チノー,電気機器,電機・精密,Prime
6853.T,共和電業,電気機器,電機・精密,Standard
6855.T,日本電子材料,電気機器,電機・精密,Standard
6856.T,堀場製作所,電気機器,電機・精密,Prime
6857.T,アドバンテスト,電気機器,電機・精密,Prime
6858.T,小野測器,電気機器,電機・精密,Standard
6859.T,エスペック,電気機器,電機・精密,Prime
6861.T,キーエンス,電気機器,電機・精密,Prime
6862.T,ミナトホールディングス,電気機器,電機・精密,Standard
6863.T,ニレコ,電気機器,電機・精密,Standard
6864.T,エヌエフホールディングス,電気機器,電機・精密,Standard
6866.T,日置電機,電気機器,電機・精密,Prime
6867.T,リーダー電子,電気機器,電機・精密,Standard
6869.T,シスメックス,電気機器,電機・精密,Prime
6870.T,日本フェンオール,電気機器,電機・精密,Standard
6871.T,日本マイクロニクス,電気機器,電機・精密,Prime
6874.T,協立電機,電気機器,電機・精密,Standard
6875.T,メガチップス,電気機器,電機・精密,Prime
6877.T,ＯＢＡＲＡ　ＧＲＯＵＰ,電気機器,電機・精密,Standard
6882.T,三社電機製作所,電気機器,電機・精密,Standard
6888.T,アクモス,情報・通信業,情報通信・サービスその他,Standard
6890.T,フェローテック,電気機器,電機・精密,Standard
6894.T,パルステック工業,電気機器,電機・精密,Standard
6897.T,ツインバード,電気機器,電機・精密,Standard
6898.T,トミタ電機,電気機器,電機・精密,Standard
6899.T,ＡＳＴＩ,電気機器,電機・精密,Standard
6901.T,澤藤電機,電気機器,電機・精密,Standard
6902.T,デンソー,輸送用機器,自動車・輸送機,Prime
6904.T,原田工業,電気機器,電機・精密,Standard
6905.T,コーセル,電気機器,電機・精密,Prime
6907.T,ジオマテック,電気機器,電機・精密,Standard
6908.T,イリソ電子工業,電気機器,電機・精密,Prime
6912.T,菊水ホールディングス,電気機器,電機・精密,Standard
6914.T,オプテックスグループ,電気機器,電機・精密,Prime
6915.T,千代田インテグレ,電気機器,電機・精密,Standard
6918.T,アバールデータ,電気機器,電機・精密,Standard
6919.T,ケル,電気機器,電機・精密,Standard
6920.T,レーザーテック,電気機器,電機・精密,Prime
6923.T,スタンレー電気,電気機器,電機・精密,Prime
6925.T,ウシオ電機,電気機器,電機・精密,Prime
6926.T,岡谷電機産業,電気機器,電機・精密,Standard
6927.T,ヘリオス　テクノ　ホールディング,電気機器,電機・精密,Standard
6928.T,エノモト,電気機器,電機・精密,Prime
6929.T,日本セラミック,電気機器,電機・精密,Prime
6930.T,日本アンテナ,電気機器,電機・精密,Standard
6932.T,遠藤照明,電気機器,電機・精密,Standard
6937.T,古河電池,電気機器,電機・精密,Prime
6941.T,山一電機,電気機器,電機・精密,Prime
6942.T,ソフィアホールディングス,情報・通信業,情報通信・サービスその他,Standard
6943.T,ＮＫＫスイッチズ,電気機器,電機・精密,Standard
6946.T,日本アビオニクス,電気機器,電機・精密,Standard
6947.T,図研,電気機器,電機・精密,Prime
6951.T,日本電子,電気機器,電機・精密,Prime
6952.T,カシオ計算機,電気機器,電機・精密,Prime
